identifier,sent,status,msgType,senderName,event,responseType,urgency,severity,certainty,headline,description,instruction,areaDesc,date,time,prediction,true_num,pred_num,error
NWS-IDP-PROD-2151353,2016-12-06T12:08:54.000Z,Actual,Alert,NWS Quad Cities IA IL,Special Weather Statement,['Execute'],Expected,Moderate,Observed,Special Weather Statement issued December 6 at 6:08AM CST by NWS Quad Cities IA IL,"AREAS OF FOG WITH LOCALIZED VISIBILITIES DOWN TO AROUND A HALF MILE
WILL RAPIDLY IMPROVE BEHIND A COLD FRONT FROM THE WEST WITHIN THE NEXT
1 TO 2 HOURS. MOTORIST SHOULD DRIVE DEFENSIVELY UNTIL THE FOG DISSIPATES
AND WESTERLY WINDS ARRIVE AT 10 TO 20 MPH.","

",Delaware; Benton; Buchanan; Washington; Keokuk; Van Buren; Linn; Johnson; Jefferson; Iowa,2016-12-06,12:08:54,Severe,2,3.0,1.0
NWS-IDP-PROD-2183294-2044098,2017-01-01T01:34:50.000Z,Actual,Update,NWS Medford OR,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued December 31 at 5:34PM PST expiring December 31 at 10:00PM PST by NWS Medford OR,"* WINDS...NORTH 10 TO 20 KT THROUGH TONIGHT...INCREASING TO 15
TO 25 KT ON SUNDAY.

* SEAS...SEAS WILL CONTINUE AT 8 TO 10 FEET THROUGH THIS
EVENING...SUBSIDE SOME BRIEFLY TONIGHT...THEN BUILD TO 15 TO
20 FEET AT 14 SECONDS SUNDAY AFTERNOON INTO SUNDAY NIGHT. SEAS
GRADUALLY SUBSIDE ON MONDAY.

* AREAS AFFECTED...SMALL CRAFT ADVISORY LEVEL CONDITIONS WILL
AFFECT AREAS BEYOND 5 NM FROM SHORE THIS EVENING. WARNING
LEVEL VERY STEEP SEAS WILL AFFECT MOST AREAS EXCEPT FOR AREAS
FROM BROOKINGS SOUTHWARD OUT TO 5 NM BEYOND SHORE WHERE
ADVISORY LEVEL STEEP SEAS ARE EXPECTED.

* VIEW THE HAZARD AREA IN DETAIL AT HTTP://WEATHER.GOV/MEDFORD/HAZARD","A HAZARDOUS SEAS WARNING MEANS VERY STEEP AND HAZARDOUS SEA
CONDITIONS ARE IMMINENT OR OCCURRING. RECREATIONAL BOATERS SHOULD
REMAIN IN PORT...OR TAKE SHELTER UNTIL WAVES SUBSIDE.  COMMERCIAL
VESSELS SHOULD PREPARE FOR ROUGH SEAS AND CONSIDER REMAINING IN
PORT OR TAKING SHELTER IN PORT UNTIL HAZARDOUS SEAS SUBSIDE.

A SMALL CRAFT ADVISORY FOR HAZARDOUS SEAS MEANS THAT WAVES WILL
BE STEEP ENOUGH TO CREATE A POTENTIAL HAZARD TO SMALLER VESSELS
AND INEXPERIENCED MARINERS.

A SMALL CRAFT ADVISORY MEANS THAT WINDS AND SEAS WILL CREATE A
POTENTIAL HAZARD TO SMALLER VESSELS AND INEXPERIENCED MARINERS.

",Coastal waters from Cape Blanco OR to Pt. St. George CA out 10 nm,2017-01-01,01:34:50,Severe,1,3.0,2.0
NWS-IDP-PROD-2180681-2041374,2016-12-29T19:49:27.000Z,Actual,Alert,NWS Fairbanks AK,Coastal Flood Warning,['Avoid'],Expected,Severe,Likely,Coastal Flood Warning issued December 29 at 10:49AM AKST expiring December 31 at 9:00AM AKST by NWS Fairbanks AK,"THE NATIONAL WEATHER SERVICE IN FAIRBANKS HAS ISSUED A COASTAL
FLOOD WARNING...WHICH IS IN EFFECT FROM 3 AM FRIDAY TO 9 AM AKST
SATURDAY. THE COASTAL FLOOD WATCH IS NO LONGER IN EFFECT.

* COASTAL FLOODING...STORM SURGE VALUES FROM 4 TO 9 FEET. THERE
IS UNCERTAINTY HOW SEA ICE WILL DAMPEN OR MITIGATE THE EFFECTS
OF THE STORM SURGE. IT IS POSSIBLE VALUES MAY BE MUCH LOWER THAN
FORECAST.

* SEA ICE...SEA ICE IN NORTON SOUND WILL LIKELY BREAK UP AND
BECOME MOBILE DUE TO 40 TO 50 MPH SOUTHWEST WINDS. IT IS
POSSIBLE FOR ICE TO LIFT UP OR PUSH ONSHORE DUE TO THE STORM
SURGE AND STRONG WINDS.

* TIMING...STORM SURGE WILL INCREASE THURSDAY NIGHT AS VERY STRONG
SOUTHWEST WINDS DEVELOP OVER THE BERING SEA. STORM SURGE WILL
PEAK FRIDAY AFTERNOON AND EVENING DURING THE HIGH TIDE. SURGE
VALUES WILL FALL BY SATURDAY MORNING. HOWEVER...THERE IS YET
ANOTHER SYSTEM MOVING INTO THE AREA BRINGING STRONG SOUTH WINDS
OF 40 TO 50 MPH SATURDAY NIGHT INTO SUNDAY WITH STORM SURGE
RISING AGAIN WITH TIDE BUT NOT AS HIGH AS THE FIRST SYSTEM.

* IMPACTS...ICE MAY BE LIFTED BY RISING WATER AND MINOR FLOODING
IS POSSIBLE IN LOW LYING COASTAL AREAS. ICE MAY ALSO PUSH
ONSHORE.","A COASTAL FLOOD WARNING MEANS THAT RISING SEA WATER THAT CAUSES
FLOODING IS EXPECTED. COASTAL RESIDENTS IN THE WARNED AREA SHOULD
BE ALERT FOR RISING WATER...AND TAKE ACTIONS TO PROTECT LIFE AND
PROPERTY.

",Wade Hampton; Bethel,2016-12-29,19:49:27,Severe,3,3.0,0.0
NWS-IDP-PROD-2152760-2011327,2016-12-07T20:55:11.000Z,Actual,Alert,NWS New Orleans LA,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued December 7 at 2:54PM CST expiring December 9 at 9:00AM CST by NWS New Orleans LA,".STRONG NORTH WINDS ARE EXPECTED TO DEVELOP TOMORROW MORNING AND
PERSIST THROUGH FRIDAY AFTER A COLD FRONT MOVES THROUGH. THESE
WINDS WILL CREATE VERY ROUGH SEAS AND HAZARDOUS BOATING CONDITIONS
ACROSS ALL OF THE COASTAL WATERS.THE NATIONAL WEATHER SERVICE IN NEW ORLEANS HAS ISSUED A SMALL
CRAFT ADVISORY...WHICH IS IN EFFECT FROM 9 AM THURSDAY TO 9 AM
CST FRIDAY.

* WINDS...NORTH WINDS OF 20 TO 25 KNOTS WITH GUSTS TO 30 KNOTS.

* WAVES...3 TO 5 FEET.","A SMALL CRAFT ADVISORY MEANS THAT WIND SPEEDS OF 20 TO 33 KNOTS
ARE EXPECTED TO PRODUCE HAZARDOUS WAVE CONDITIONS TO SMALL CRAFT.
INEXPERIENCED MARINERS...ESPECIALLY THOSE OPERATING SMALLER
VESSELS SHOULD AVOID NAVIGATING IN THESE CONDITIONS.

",Lake Borgne; Mississippi Sound; Lake Pontchartrain and Lake Maurepas,2016-12-07,20:55:11,Severe,1,3.0,2.0
NWS-IDP-PROD-2178237-2038761,2016-12-27T16:57:40.000Z,Actual,Update,NWS Medford OR,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued December 27 at 8:57AM PST expiring December 28 at 4:00AM PST by NWS Medford OR,".A FRONT WILL CONTINUE TO BRING SNOW TO THE MOUNTAINS THROUGH
TONIGHT WITH THE HIGHEST SNOWFALL RATES EXPECTED THIS MORNING INTO
EARLY THIS AFTERNOON. THE GREATEST ACCUMULATIONS ARE EXPECTED TO
BE NORTH OF HIGHWAY 140 WITH STORM TOTALS OF 8 TO 16 INCHES OF
SNOW. THE SOUTHERN PORTION OF THE OREGON CASCADE MOUNTAINS FROM
HIGHWAY 140 SOUTH AND THE SISKIYOU MOUNTAINS ARE EXPECTED TO
RECEIVE 2 TO 6 INCHES.* LOCATIONS INCLUDE...AREAS NORTH OF HIGHWAY 140 INCLUDING CRATER
LAKE NATIONAL PARK...DIAMOND LAKE...AND WILLAMETTE PASS
INCLUDING PORTIONS OF HIGHWAYS 62...230...138...AND 58.

* SNOW ACCUMULATIONS...ADDITIONAL ACCUMULATION OF 4 TO 8 INCHES IS
EXPECTED. THIS WILL RESULT IN A STORM TOTAL OF 8 TO 16 INCHES.
THE HIGHEST AMOUNTS WILL BE AT AND NEAR CRATER LAKE NATIONAL
PARK.

* WINDS...SOUTHWEST WINDS 10 TO 20 MPH WITH GUSTS 20 TO 30 MPH...
EXCEPT IN UNSHELTERED AREAS WHERE WINDS WILL BE 20 TO 30 MPH
WITH GUSTS 30 TO 40 MPH WINDS. GUSTS TO 50 MPH ARE POSSIBLE
ABOVE 6000 FEET. WINDS WILL BECOME WEST EARLY IN THE AFTERNOON.

* TIMING...THE HIGHEST SNOWFALL RATES ARE EXPECTED LATE THIS
MORNING INTO EARLY AFTERNOON WITH RATES AROUND 1 INCH PER HOUR.

* IMPACTS...ROADWAYS WILL BECOME SNOW COVERED AND SLIPPERY.
VISIBILITY WILL BE LIMITED DUE FALLING AND BLOWING SNOW. BRIEF
WHITEOUT CONDITIONS ARE POSSIBLE.

* VIEW THE HAZARD AREA IN DETAIL AT
HTTP://WEATHER.GOV/MEDFORD/HAZARD","* CARRY TIRE CHAINS AND BE PREPARED FOR SNOW COVERED ROADS AND
LIMITED VISIBILITY.

* SEE WEATHER.GOV/MEDFORD/CAMS FOR LATEST ROAD CONDITIONS.

* A WINTER WEATHER ADVISORY FOR SNOW MEANS THAT PERIODS OF SNOW
WILL CAUSE PRIMARILY TRAVEL DIFFICULTIES.

",Josephine; Douglas; Klamath; Jackson,2016-12-27,16:57:40,Severe,2,3.0,1.0
NWS-IDP-PROD-2260842-2125399,2017-03-01T04:22:51.000Z,Actual,Alert,NWS Springfield MO,Tornado Warning,['Shelter'],Immediate,Extreme,Observed,Tornado Warning issued February 28 at 10:22PM CST expiring February 28 at 10:45PM CST by NWS Springfield MO,"The National Weather Service in Springfield has issued a

* Tornado Warning for...
Southern Bourbon County in southeastern Kansas...
Northern Crawford County in southeastern Kansas...

* Until 1045 PM CST

* At 1022 PM CST, a severe thunderstorm capable of producing a
tornado was located 3 miles north of Erie, moving east at 70 mph.

HAZARD...Tornado.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* Locations impacted include...
Fort Scott...                     Marmaton...
Arcadia...                        Walnut...
Hepler...                         Hiattville...
Petersburg...                     Farlington...
Garland...                        Porterville...
Pawnee Station...                 Englevale...","Tornadoes are extremely difficult to see and confirm at night. Do not
wait to see or hear the tornado. TAKE COVER NOW!

",Bourbon; Crawford,2017-03-01,04:22:51,Severe,4,3.0,-1.0
NWS-IDP-PROD-2214323-2077096,2017-01-21T14:54:01.000Z,Actual,Cancel,NWS Birmingham AL,Severe Weather Statement,['Shelter'],Immediate,Extreme,Observed,Severe Weather Statement issued January 21 at 8:53AM CST expiring January 21 at 9:45AM CST by NWS Birmingham AL,"The storms which prompted the warning have moved out of the warned
area. Therefore, the warning has been cancelled.

A tornado watch remains in effect until 1100 AM CST for southeastern
and east central Alabama.","

",Macon,2017-01-21,14:54:01,Minor,4,1.0,-3.0
NWS-IDP-PROD-2262257-2126744,2017-03-01T13:30:02.000Z,Actual,Update,NWS Memphis TN,Tornado Watch,['Monitor'],Future,Extreme,Possible,Tornado Watch issued March 1 at 7:29AM CST expiring March 1 at 8:00AM CST by NWS Memphis TN,"ARC035-123-TNC005-017-023-033-039-047-053-069-071-075-077-109-113-
157-167-011430-
/O.CON.KMEG.TO.A.0052.000000T0000Z-170301T1400Z/

TORNADO WATCH 52 REMAINS VALID UNTIL 8 AM CST THIS MORNING FOR
THE FOLLOWING AREAS

IN ARKANSAS THIS WATCH INCLUDES 2 COUNTIES

IN EAST ARKANSAS

CRITTENDEN            ST. FRANCIS

IN TENNESSEE THIS WATCH INCLUDES 15 COUNTIES

IN WEST TENNESSEE

BENTON                CARROLL               CHESTER
CROCKETT              DECATUR               FAYETTE
GIBSON                HARDEMAN              HARDIN
HAYWOOD               HENDERSON             MADISON
MCNAIRY               SHELBY                TIPTON

THIS INCLUDES THE CITIES OF ALAMO, BARTLETT, BOLIVAR,
BROWNSVILLE, CAMDEN, COLLIERVILLE, COVINGTON, DECATURVILLE,
FORREST CITY, GERMANTOWN, HENDERSON, HUMBOLDT, HUNTINGDON,
JACKSON, LEXINGTON, MEMPHIS, MILAN, MILLINGTON, OAKLAND, PARSONS,
SAVANNAH, SELMER, SOMERVILLE, AND WEST MEMPHIS.","

",St. Francis; Tipton; Shelby; Benton; Chester; Carroll; Fayette; Crockett; Decatur; Gibson; Hardeman; Hardin; Haywood; Henderson; McNairy; Madison; Crittenden,2017-03-01,13:30:02,Severe,4,3.0,-1.0
NWS-IDP-PROD-2254887-2119778,2017-02-24T21:52:30.000Z,Actual,Cancel,NWS Duluth MN,Winter Storm Warning,['Prepare'],Expected,Severe,Likely,Winter Storm Warning issued February 24 at 3:52PM CST expiring February 25 at 6:00AM CST by NWS Duluth MN,".Snow will continue to affect much of northwest Wisconsin this
afternoon and early evening before diminishing and ending
overnight. Gusty northwest winds may produce drifting and blowing  
snow and reduced visibility in places.The National Weather Service in Duluth has issued a Winter
Weather Advisory for snow...which is in effect until 6 AM CST
Saturday. The Winter Storm Warning has been cancelled.

* TIMING...Light snow is expected to continue into early evening,
then diminish later this evening and end overnight.

* LOCATIONS...Ashland, Sawyer and Price counties.

* ADDITIONAL SNOW ACCUMULATIONS...1 to 3 inches.

* WINDS...North 10 to 20 mph with gusts up to 25 mph.

* VISIBILITIES...Less than one half mile in the heavier snow.

* IMPACTS...Snow accumulations will make travel difficult.","A winter weather advisory for snow means that accumulating snow
will cause travel difficulties. Be prepared for snow covered roads
and reduced visibility...and use caution while driving. Allow
extra time to reach your destination.

",Ashland; Sawyer; Price,2017-02-24,21:52:30,Severe,3,3.0,0.0
NWS-IDP-PROD-2206842-2069166,2017-01-16T02:21:20.000Z,Actual,Update,NWS Fort Worth TX,Tornado Watch,['Monitor'],Future,Extreme,Possible,Tornado Watch issued January 15 at 8:21PM CST expiring January 16 at 12:00AM CST by NWS Fort Worth TX,"TXC027-035-099-113-139-145-193-217-221-251-281-293-309-333-349-
367-425-439-160600-
/O.CON.KFWD.TO.A.0008.000000T0000Z-170116T0600Z/

TORNADO WATCH 8 REMAINS VALID UNTIL MIDNIGHT CST TONIGHT FOR THE
FOLLOWING AREAS

IN TEXAS THIS WATCH INCLUDES 18 COUNTIES

IN CENTRAL TEXAS

BELL                  BOSQUE                CORYELL
FALLS                 HAMILTON              HILL
LAMPASAS              LIMESTONE             MCLENNAN
MILLS

IN NORTH CENTRAL TEXAS

DALLAS                ELLIS                 HOOD
JOHNSON               NAVARRO               PARKER
SOMERVELL             TARRANT

THIS INCLUDES THE CITIES OF ARLINGTON, BRIAR, BURLESON, CLEBURNE,
CLIFTON, COPPERAS COVE, CORSICANA, DALLAS, ENNIS, FORT HOOD,
FORT WORTH, GATESVILLE, GLEN ROSE, GOLDTHWAITE, GRANBURY,
GROESBECK, HAMILTON, HICO, HILLSBORO, KILLEEN, LAMPASAS, MARLIN,
MERIDIAN, MEXIA, MIDLOTHIAN, OAK TRAIL SHORES, TEMPLE,
VALLEY MILLS, WACO, WAXAHACHIE, AND WEATHERFORD.","

",Dallas; Ellis; Hamilton; Hood; Hill; Johnson; Limestone; Lampasas; McLennan; Mills; Navarro; Tarrant; Bosque; Bell; Coryell; Parker; Falls; Somervell,2017-01-16,02:21:20,Severe,4,3.0,-1.0
NWS-IDP-PROD-2244816-2109243,2017-02-14T21:08:30.000Z,Actual,Update,NWS Chicago IL,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued February 14 at 3:08PM CST expiring February 15 at 3:00PM CST by NWS Chicago IL,"* WINDS...NORTHWEST TO 30 KT.

* SIGNIFICANT WAVES...TO 7 FT.

* OCCASIONAL WAVES...TO 9 FT.","A SMALL CRAFT ADVISORY MEANS THAT WIND SPEEDS OF 21 TO 33 KNOTS
ARE EXPECTED TO PRODUCE HAZARDOUS WAVE CONDITIONS TO SMALL CRAFT.
INEXPERIENCED MARINERS...ESPECIALLY THOSE OPERATING SMALLER
VESSELS SHOULD AVOID NAVIGATING IN THESE CONDITIONS.

",Northerly Island to Calumet Harbor IL; Wilmette Harbor to Northerly Island IL; Calumet Harbor IL to Gary IN; Winthrop Harbor to Wilmette Harbor IL,2017-02-14,21:08:30,Severe,1,3.0,2.0
NWS-IDP-PROD-2244896-2109340,2017-02-14T22:23:37.000Z,Actual,Update,NWS,Blizzard Warning,['Prepare'],Expected,Extreme,Likely,Blizzard Warning issued February 14 at 1:23PM AKST expiring February 14 at 9:00PM AKST by NWS,"* SNOW...STORM TOTAL 4 TO 6 INCHES.

* VISIBILITY...REDUCED TO ONE QUARTER MILE OR LESS AT TIMES.

* WIND...NORTH WINDS 30 TO 45 MPH.

* TIMING...SNOW AND STRONG WINDS WILL CONTINUE THROUGH THIS
EVENING... THEN BEGIN TAPERING OFF TONIGHT.

* IMPACTS...SNOWFALL COMBINED WITH STRONG WINDS AND BLOWING SNOW
WILL PRODUCE WHITE-OUT CONDITIONS AT TIMES. DRIVING MAY BECOME
VERY DIFFICULT.","A BLIZZARD WARNING MEANS SEVERE WINTER WEATHER CONDITIONS ARE
EXPECTED OR OCCURRING. FALLING AND BLOWING SNOW WITH STRONG WINDS
AND POOR VISIBILITIES ARE LIKELY. THIS WILL LEAD TO WHITE-OUT
CONDITIONS... MAKING TRAVEL VERY DIFFICULT. ALL TRAVEL AND
OUTDOOR ACTIVITY IS STRONGLY DISCOURAGED.

",Aleutians West,2017-02-14,22:23:37,Severe,4,3.0,-1.0
1482163252000253161010,2016-12-19T16:00:52.000Z,Actual,Cancel,PorterCountyEMA,State of Emergency,['Shelter'],Immediate,Extreme,Observed,The Porter County Board of Commissioners have declared a State of Emergency.,"The Porter County Board of Commissioners have declared a State of Emergency. Only emergency vehicles, plows and utility vehicles will be allowed on roadways",,Porter County,2016-12-19,16:00:52,Severe,4,3.0,-1.0
NWS-IDP-PROD-2151613-2010083,2016-12-06T17:49:26.000Z,Actual,Cancel,NWS Rapid City SD,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued December 6 at 10:49AM MST expiring December 6 at 11:00AM MST by NWS Rapid City SD,".VERY GUSTY NORTHWEST WINDS WILL CONTINUE TO CAUSE GREATLY
REDUCED VISIBILITIES THROUGH LATE THIS MORNING DUE TO BLOWING
SNOW ACROSS PORTIONS OF NORTHWEST SOUTH DAKOTA.THE NATIONAL WEATHER SERVICE IN RAPID CITY HAS CANCELLED THE
WINTER WEATHER ADVISORY. PATCHY BLOWING SNOW IS STILL POSSIBLE
THROUGH THE AFTERNOON.","

",Harding,2016-12-06,17:49:26,Severe,2,3.0,1.0
NWS-IDP-PROD-2247659-2112215,2017-02-17T21:39:31.000Z,Actual,Alert,NWS Houston/Galveston TX,Special Marine Warning,['Avoid'],Immediate,Severe,Likely,Special Marine Warning issued February 17 at 3:39PM CST expiring February 17 at 4:45PM CST by NWS Houston/Galveston TX,"THE NATIONAL WEATHER SERVICE IN LEAGUE CITY HAS ISSUED A

* SPECIAL MARINE WARNING FOR...
COASTAL WATERS FROM HIGH ISLAND TO FREEPORT TX OUT 20 NM...
GALVESTON BAY...

* UNTIL 445 PM CST

* AT 338 PM CST...A LINE OF SEVERE THUNDERSTORMS CAPABLE OF
PRODUCING WATERSPOUTS WAS LOCATED ALONG THE SOUTHEAST TEXAS
GULF COAST... MOVING NORTHEAST AT 20 KNOTS.

HAZARD...WATERSPOUTS AND WIND GUSTS 34 KNOTS OR GREATER.

SOURCE...RADAR INDICATED.

IMPACT...WATERSPOUTS CAN QUICKLY FORM AND CAPSIZE BOATS...DAMAGE
VESSELS AND OIL RIGS...AND CREATE SUDDENLY HIGHER WAVES.
MAKE SURE ALL ON BOARD ARE IN A SECURE LOCATION AND
WEARING LIFE JACKETS. SMALL CRAFT COULD BE DAMAGED IN
BRIEFLY HIGHER WINDS AND SUDDENLY HIGHER WAVES.

* LOCATIONS IMPACTED INCLUDE...
EAST GALVESTON BAY...GALVESTON SHIP CHANNEL...WEST BAY...TABS BUOY
B...GALVESTON BAY ENTRANCE...GALVESTON BAY...DRUM BAY...OFFATTS
BAYOU...NORTH JETTY...GALVESTON PIER 21...GALVESTON 221...GALVESTON
150...GALVESTON 282...SMITH POINT...SAN LUIS PASS...GALVESTON
CAUSEWAY...HIGH ISLAND A179...SURFSIDE JETTY...BASTROP BAY AND
CHRISTMAS BAY.","MOVE TO SAFE HARBOR IMMEDIATELY AS GUSTY WINDS AND HIGH WAVES ARE
EXPECTED.

",Galveston Bay; Coastal waters from High Island to Freeport TX out 20 NM,2017-02-17,21:39:31,Severe,3,3.0,0.0
NWS-IDP-PROD-2171303-2031669,2016-12-22T08:38:26.000Z,Actual,Update,NWS Mount Holly NJ,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued December 22 at 3:38AM EST expiring December 23 at 6:00AM EST by NWS Mount Holly NJ,"* LOCATION...DELAWARE BAY.

* WINDS...WEST AND NORTHWEST 5 TO 15 KT WITH GUSTS AROUND 25 KT.

* SEAS...1 TO 3 FEET.","A SMALL CRAFT ADVISORY MEANS THAT WIND SPEEDS OF 25 TO 33 KNOTS
ARE EXPECTED TO PRODUCE HAZARDOUS WAVE CONDITIONS FOR SMALL
CRAFT. INEXPERIENCED MARINERS...ESPECIALLY THOSE OPERATING A
SMALL VESSEL...SHOULD AVOID NAVIGATING IN THESE CONDITIONS.

",Delaware Bay waters north of East Point NJ to Slaughter Beach DE; Delaware Bay waters south of East Point NJ to Slaughter Beach DE,2016-12-22,08:38:26,Severe,1,3.0,2.0
urn:oid:2.49.0.1.840.0.bcf3fd572b6e82397c063233596add8e8529413e.001.2,2022-11-09T13:37:00.000Z,Actual,Update,NWS Aberdeen SD,Blizzard Warning,['Prepare'],Expected,Extreme,Likely,Blizzard Warning issued November 9 at 7:37AM CST until November 11 at 12:00AM CST by NWS Aberdeen SD,"* WHAT...For the Blizzard Warning, blizzard conditions expected.
Total snow accumulations of 4 to 10 inches and ice accumulations
of up to one tenth of an inch. Winds gusting as high as 45 mph.
For the Winter Weather Advisory, expect areas of freezing
drizzle this morning.

* WHERE...Corson, Campbell, Walworth and Dewey Counties.

* WHEN...For the Blizzard Warning, from 6 PM this evening to
midnight CST Thursday night. For the Winter Weather Advisory,
until noon CST today.

* IMPACTS...Travel could be very difficult. Widespread blowing
snow could significantly reduce visibility. The hazardous
conditions could impact the morning or evening commute.
","Travel should be restricted to emergencies only. If you must
travel, have a winter survival kit with you. If you get stranded,
stay with your vehicle.

Slow down and use caution while traveling.

The latest road conditions can be obtained by calling 5 1 1.",,2022-11-09,13:37:00,Severe,4,3.0,-1.0
NWS-IDP-PROD-2199924-2061943,2017-01-11T00:42:29.000Z,Actual,Update,NWS San Juan PR,High Surf Advisory,['Avoid'],Expected,Minor,Likely,High Surf Advisory issued January 10 at 8:42PM AST expiring January 11 at 8:00PM AST by NWS San Juan PR,"* BREAKING WAVES...BETWEEN 8 TO 10 FEET.

* LOCATION...NORTH FACING BEACHES OF CULEBRA AND CULEBRITA BEACH.

* TIMING...THROUGH AT LEAST WEDNESDAY EVENING.

* IMPACTS...STRONG CURRENTS THAT CAN CARRY EVEN THE STRONGEST
SWIMMERS OUT TO SEA.","A HIGH SURF ADVISORY MEANS THAT HIGH SURF WILL AFFECT BEACHES IN
THE ADVISORY AREA...PRODUCING LOCALIZED BEACH EROSION AND
DANGEROUS SWIMMING CONDITIONS.

THERE IS A HIGH RISK OF RIP CURRENTS.

RIP CURRENTS ARE POWERFUL CHANNELS OF WATER FLOWING QUICKLY AWAY
FROM SHORE...WHICH OCCUR MOST OFTEN AT LOW SPOTS OR BREAKS IN THE
SANDBAR AND IN THE VICINITY OF STRUCTURES SUCH AS GROINS...
JETTIES AND PIERS. HEED THE ADVICE OF LIFEGUARDS...BEACH PATROL
FLAGS AND SIGNS.

IF YOU BECOME CAUGHT IN A RIP CURRENT...YELL FOR HELP. REMAIN
CALM...DO NOT EXHAUST YOURSELF AND STAY AFLOAT WHILE WAITING FOR
HELP. IF YOU HAVE TO SWIM OUT OF A RIP CURRENT...SWIM PARALLEL TO
SHORE AND BACK TOWARD THE BEACH WHEN POSSIBLE. DO NOT ATTEMPT TO
SWIM DIRECTLY AGAINST A RIP CURRENT AS YOU WILL TIRE QUICKLY.

",Culebra,2017-01-11,00:42:29,Severe,1,3.0,2.0
NWS-IDP-PROD-2163076-2022565,2016-12-16T10:05:00.000Z,Actual,Cancel,NWS Duluth MN,Lake Effect Snow Warning,['Avoid'],Expected,Extreme,Likely,Lake Effect Snow Warning issued December 16 at 4:04AM CST expiring December 17 at 12:00PM CST by NWS Duluth MN,".A STRONG STORM SYSTEM WILL MOVE ACROSS THE CENTRAL PLAINS AND
THE MIDDLE MISSISSIPPI VALLEY TODAY THROUGH SATURDAY NIGHT. AFTER
A BRIEF PERIOD OF LIGHT SNOW THIS MORNING...THE MAIN SYSTEM WILL
LIFT NORTHWARD INTO THE AREA THIS AFTERNOON. SNOW MAY BE HEAVY AT
TIMES OVERNIGHT AND ALONG THE SOUTH SHORE OF LAKE SUPERIOR. SNOW
WILL END FROM WEST TO EAST SATURDAY MORNING...WITH LAKE ENHANCED
SNOW CONTINUING IN PORTIONS OF NORTHERN WISCONSIN THROUGH LATE
AFTERNOON AND EARLY EVENING. AREAS IN THE ADVISORY SHOULD RECEIVE
2 TO 6 INCHES OF SNOW...WITH A BROAD 6 TO 10 INCHES IN THE WARNED
AREA...WITH EVEN HIGHER TOTALS IN THE SNOWBELT AREAS OF BAYFIELD
AND IRON COUNTIES.THE NATIONAL WEATHER SERVICE IN DULUTH HAS ISSUED A WINTER STORM
WARNING FOR HEAVY SNOW...WHICH IS IN EFFECT FROM NOON TODAY TO
NOON CST SATURDAY.

* LOCATIONS...DOUGLAS AND BAYFIELD COUNTIES INCLUDING THE CITIES
OF SUPERIOR...WASHBURN...AND BAYFIELD.

* TIMING...FRIDAY AFTERNOON THROUGH SATURDAY MORNING.

* SNOW ACCUMULATIONS...6 TO 10 INCHES.

* VISIBILITIES...AS LOW AS A HALF MILE AT TIMES.

* IMPACTS...THE HEAVY SNOW WILL MAKE TRAVEL DIFFICULT.","A WINTER STORM WARNING FOR HEAVY SNOW MEANS SIGNIFICANT SNOW
ACCUMULATION IS ANTICIPATED...AND THAT SNOWFALL RATES OF ONE INCH
PER HOUR OR GREATER CAN BE EXPECTED AT TIMES. EXPECT SNOW AND ICE
COVERED ROADS AND VISIBILITY LESS THAN A HALF MILE. IF YOU MUST
TRAVEL...EXERCISE EXTREME CAUTION AND ALLOW EXTRA TIME TO REACH
YOUR DESTINATION. LET SOMEONE KNOW YOUR TRAVEL ROUTE AND EXPECTED
ARRIVAL TIME AND HAVE A WORKING CELL PHONE IN CASE YOU BECOME
STRANDED. KEEP A WINTER SURVIVAL KIT IN YOUR VEHICLE...INCLUDING A
FLASHLIGHT...FOOD AND WATER. IF YOU CHOOSE TO TRAVEL...BE AWARE
THAT YOU MAY BECOME STRANDED AND THAT IT MAY TAKE MANY HOURS FOR
HELP TO ARRIVE.

",Bayfield; Douglas,2016-12-16,10:05:00,Severe,4,3.0,-1.0
