identifier,sent,status,msgType,senderName,event,responseType,urgency,severity,certainty,headline,description,instruction,areaDesc,date,time,prediction,true_num,pred_num,error
NWS-IDP-PROD-2147456-2005880,2016-12-02T02:52:34.000Z,Actual,Cancel,NWS Missoula MT,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued December 1 at 7:52PM MST expiring December 1 at 8:00PM MST by NWS Missoula MT,"* IMPACTS/TIMING: LIGHT SNOW SHOWERS WILL LIKELY CONTINUE THROUGH
THE NIGHT, BUT ADDITIONAL ACCUMULATIONS AND IMPACTS ARE EXPECTED
TO BE MINIMAL. TAKE CARE, AS ROADS REMAIN SLICK IN SPOTS.

* SNOW ACCUMULATIONS: TRACE TO 2 INCHES.

* LOCATIONS IMPACTED INCLUDE: BAD ROCK CANYON, ESSEX, HIGHWAY 83
BIGFORK TO SWAN LAKE, MARIAS PASS, POLEBRIDGE, HIGHWAY 200
BONNER TO GREENOUGH, HIGHWAY 83 SEELEY LAKE TO CONDON, AND I-
90 EAST MISSOULA TO BEARMOUTH","

",Powell; Missoula; Lake; Flathead; Granite,2016-12-02,02:52:34,Minor,2.0,1.0,-1.0
NWS-IDP-PROD-2257267-2121940,2017-02-26T12:34:38.000Z,Actual,Update,NWS Spokane WA,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued February 26 at 4:34AM PST expiring February 28 at 10:00AM PST by NWS Spokane WA,".A slow moving low pressure system will produce periods of light
to moderate snow today through Tuesday. The most significant
accumulations will likely occur over the Palouse...Blue 
Mountains...and the central and southern Idaho Panhandle.* Locations...Anatone, Peola, Mountain Road, and Cloverland Road.

* Snow Accumulations...For today and tonight 4 to 8 inches.
Another 3 to 6 inches will be possible Monday and Monday night.

* Timing...Periods of light to moderate snow are expected today
through Tuesday morning.

* Impacts...Roadways are expected to become snow covered and
slippery. Motorists should prepare for winter driving
conditions...especially during the late night and morning
hours and at the higher elevations.

* Web Page: For a detailed view of the hazard area visit
http://www.wrh.noaa.gov/map/?wfo=otx.","A Winter Weather Advisory for snow means that periods of snow
will cause primarily travel difficulties. Be prepared for snow
covered roads and limited visibilities...and use caution while
driving.

",Garfield; Asotin,2017-02-26,12:34:38,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2249951-2114630,2017-02-20T15:23:30.000Z,Actual,Update,NWS Milwaukee/Sullivan WI,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued February 20 at 9:23AM CST expiring February 21 at 3:00AM CST by NWS Milwaukee/Sullivan WI,".A TIGHT PRESSURE GRADIENT WILL BRING BRISK SOUTHEAST WINDS THIS
AFTERNOON AND TONIGHT. THESE WINDS WILL BRING BUILDING WAVES OVER
THE NEARSHORE WATERS OF LAKE MICHIGAN INTO THIS EVENING. WINDS 
WILL THEN VEER TO THE SOUTHWEST TONIGHT AS A TROUGH MOVES ACROSS. 
WINDS AND WAVES ARE EXPECTED TO DIMINISH LATE TONIGHT.* WINDS: SOUTHEAST WIND 10 TO 15 KNOTS WITH GUSTS TO AROUND 20
KNOTS RISING TO 15 TO 20 KNOTS WITH GUSTS TO AROUND 30 KNOTS
IN THE AFTERNOON. WINDS WILL THEN VEER TO SOUTHWEST TONIGHT
BEFORE DIMINISHING.

* WAVES: WAVES 1 TO 3 FEET BUILDING TO 3 TO 4 FEET IN THE
AFTERNOON. WAVES 3 TO 5 FEET THIS EVENING.","A SMALL CRAFT ADVISORY MEANS THAT WIND SPEEDS OF 21 TO 33 KNOTS
ARE EXPECTED TO PRODUCE HAZARDOUS WAVE CONDITIONS TO SMALL CRAFT.
INEXPERIENCED MARINERS...ESPECIALLY THOSE OPERATING SMALLER
VESSELS SHOULD AVOID NAVIGATING IN THESE CONDITIONS.

",Port Washington to North Point Light WI; North Point Light to Wind Point WI; Sheboygan to Port Washington WI; Wind Point WI to Winthrop Harbor IL,2017-02-20,15:23:30,Minor,1.0,1.0,0.0
NWS-IDP-PROD-2160061-2019061,2016-12-14T16:16:40.000Z,Actual,Update,NWS Sioux Falls SD,Wind Chill Advisory,['Prepare'],Expected,Moderate,Likely,Wind Chill Advisory issued December 14 at 10:16AM CST expiring December 15 at 8:00AM CST by NWS Sioux Falls SD,"* WIND CHILL VALUES...EXPECT WIND CHILLS TO RANGE FROM 15 BELOW
ZERO TO 25 BELOW ZERO.

* IMPACTS...THE COLD WIND CHILLS WILL CAUSE FROSTBITE IN AS
LITTLE AS 30 MINUTES TO EXPOSED SKIN.","A WIND CHILL ADVISORY MEANS THAT COLD AIR AND THE WIND WILL
COMBINE TO CREATE LOW WIND CHILLS. FROST BITE AND HYPOTHERMIA CAN
OCCUR IF PRECAUTIONS ARE NOT TAKEN. MAKE SURE YOU WEAR A HAT AND
GLOVES.

",Clay; Osceola; O'Brien; Dickinson,2016-12-14,16:16:40,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2235376-2099170,2017-02-07T23:18:35.000Z,Actual,Alert,NWS Medford OR,High Wind Watch,['Prepare'],Future,Severe,Possible,High Wind Watch issued February 7 at 3:18PM PST expiring February 9 at 12:00PM PST by NWS Medford OR,"...East Side moderate to strong winds winding down this 
evening...
 .Gusty winds east of the Cascades will gradually diminish through
this evening. Another strong frontal system will move into the are
Wednesday continuing through Thursday. This strong frontal system
will bring another round of moderate to strong winds to much of 
the area.The National Weather Service in Medford has issued a High Wind
Watch...which is in effect from Wednesday evening through
Thursday morning.

* Winds...South to southwest 50 to 60 mph with gusts 75 to 80
mph.

* Timing...Late Wednesday evening through Thursday morning.

* Locations include...Elevations above 5500 feet to include Crater
Lake National Park and Mount Ashland.

* Impacts...The combination of high elevation rain and wind could
lead to tree damage in some areas. This could lead to branches
on the road and, possibly, power outages.

* View the hazard area in detail at
http://weather.gov/medford/hazard","A High Wind Watch means there is the potential for a hazardous
high wind event. Sustained wind speeds of at least 50 mph, or
gusts of 75 mph or stronger may occur. Continue to monitor the
latest forecasts.

",Josephine; Douglas; Klamath; Jackson,2017-02-07,23:18:35,Severe,3.0,3.0,0.0
urn:oid:2.49.0.1.840.0.b22f853235cead4c7ac2a0f95289dc0bc5ff72bd.005.1,2022-11-09T15:03:00.000Z,Actual,Alert,NWS Tallahassee FL,Storm Surge Warning,['Avoid'],Immediate,Extreme,Likely,Storm Surge Warning issued November 9 at 10:03AM EST by NWS Tallahassee FL,"A Storm Surge Warning means there is a danger of life-threatening
inundation, from rising water moving inland from the coastline,
somewhere within this area within the next 36 hours

* LOCATIONS AFFECTED
- Coastal Jefferson County

* WIND
- LATEST LOCAL FORECAST: Below tropical storm force wind
- Peak Wind Forecast: 25-35 mph with gusts to 45 mph

- THREAT TO LIFE AND PROPERTY THAT INCLUDES TYPICAL FORECAST
UNCERTAINTY IN TRACK, SIZE AND INTENSITY: Potential for wind 39
to 57 mph
- The wind threat has remained nearly steady from the
previous assessment.
- PLAN: Plan for hazardous wind of equivalent tropical storm
force.
- PREPARE: Remaining efforts to protect property should be
completed as soon as possible. Prepare for limited wind
damage.
- ACT: Move to safe shelter before the wind becomes hazardous.

- POTENTIAL IMPACTS: Limited
- Damage to porches, awnings, carports, sheds, and unanchored
mobile homes. Unsecured lightweight objects blown about.
- Many large tree limbs broken off. A few trees snapped or
uprooted, but with greater numbers in places where trees
are shallow rooted. Some fences and roadway signs blown
over.
- A few roads impassable from debris, particularly within
urban or heavily wooded places. Hazardous driving
conditions on bridges and other elevated roadways.
- Scattered power and communications outages.

* STORM SURGE
- LATEST LOCAL FORECAST: Life-threatening storm surge possible
- Peak Storm Surge Inundation: The potential for 3-5 feet
above ground somewhere within surge prone areas
- Window of concern: Thursday evening until Saturday morning

- THREAT TO LIFE AND PROPERTY THAT INCLUDES TYPICAL FORECAST
UNCERTAINTY IN TRACK, SIZE AND INTENSITY: Potential for storm
surge flooding greater than 3 feet above ground
- The storm surge threat has remained nearly steady from the
previous assessment.
- PLAN: Plan for life-threatening storm surge flooding of
greater than 3 feet above ground.
- PREPARE: Evacuation efforts and flood preparations should
soon be brought to completion before conditions become
unsafe.
- ACT: Leave immediately if evacuation orders are given for
your area to avoid being cut off from emergency services or
needlessly risk lives.

- POTENTIAL IMPACTS: Significant
- Areas of inundation with storm surge flooding accentuated
by waves. Damage to several buildings, mainly near the
coast.
- Sections of near-shore escape routes and secondary roads
become weakened or washed out, especially in usually
vulnerable low spots.
- Major beach erosion with heavy surf breaching dunes. Strong
and numerous rip currents.
- Moderate damage to marinas, docks, boardwalks, and piers.
Several small craft broken away from moorings, especially
in unprotected anchorages.

* FLOODING RAIN
- LATEST LOCAL FORECAST:
- Peak Rainfall Amounts: 2-4 inches, with locally higher
amounts

- THREAT TO LIFE AND PROPERTY THAT INCLUDES TYPICAL FORECAST
UNCERTAINTY IN TRACK, SIZE AND INTENSITY: Potential for
moderate flooding rain
- The flooding rain threat has remained nearly steady from
the previous assessment.
- PLAN: Emergency plans should include the potential for
moderate flooding from heavy rain. Evacuations and rescues
are possible.
- PREPARE: Consider protective actions if you are in an area
vulnerable to flooding.
- ACT: Heed any flood watches and warnings. Failure to take
action may result in serious injury or loss of life.

- POTENTIAL IMPACTS: Significant
- Moderate rainfall flooding may prompt several evacuations
and rescues.
- Rivers and tributaries may quickly become swollen with
swifter currents and overspill their banks in a few places,
especially in usually vulnerable spots. Small streams,
creeks, and ditches overflow.
- Flood waters can enter some structures or weaken
foundations. Several places may experience expanded areas
of rapid inundation at underpasses, low-lying spots, and
poor drainage areas. Some streets and parking lots take on
moving water as storm drains and retention ponds overflow.
Driving conditions become hazardous. Some road and bridge
closures.

* TORNADO
- LATEST LOCAL FORECAST:
- Situation is unfavorable for tornadoes

- THREAT TO LIFE AND PROPERTY THAT INCLUDES TYPICAL FORECAST
UNCERTAINTY IN TRACK, SIZE AND INTENSITY: Tornadoes not expected
- The tornado threat has remained nearly steady from the
previous assessment.
- PLAN: Tornadoes are not expected. Showers and thunderstorms
with gusty winds may still occur.
- PREPARE: Little to no preparations needed to protect
against tornadoes at this time. Keep informed of the latest
tornado situation.
- ACT: Listen for changes in the forecast.

- POTENTIAL IMPACTS: Little to None
- Little to no potential impacts from tornadoes.

* FOR MORE INFORMATION:
- Local Weather Conditions and Forecasts: NWS Tallahassee
- https://www.weather.gov/tallahassee
- Information from the Florida Division of Emergency Management
- https://www.floridadisaster.org
- Information from Jefferson County Emergency Management
- http://www.jeffersoncountyfl.gov/p/county-departments/emergency-management
",,,2022-11-09,15:03:00,Severe,4.0,3.0,-1.0
NWS-IDP-PROD-2218615-2081732,2017-01-23T01:28:26.000Z,Actual,Update,NWS Corpus Christi TX,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued January 22 at 7:28PM CST expiring January 23 at 6:00AM CST by NWS Corpus Christi TX,".WIND SPEEDS HAVE RAPIDLY WEAKENING THESE EVENING ACROSS AREA BAYS
AND PORTIONS OF THE NEARSHORE WATERS FROM BAFFIN BAY TO PORT
ARANSAS. THUS...SMALL CRAFT ADVISORIES HAVE BEEN CANCELED FOR
THOSE AREAS. FOR THE OFFSHORE WATERS...AND NEARSHORE WATERS FROM
PORT ARANSAS TO THE MATAGORDA SHIP CHANNEL...SMALL CRAFT
ADVISORIES REMAIN IN EFFECT.A SMALL CRAFT ADVISORY REMAINS IN EFFECT UNTIL 6 AM CST MONDAY FOR
WATERS FROM BAFFIN BAY TO MATAGORDA SHIP CHANNEL FROM 20 TO 60
NAUTICAL MILES OUT.

* WINDS: NORTHWEST 20 TO 25 KNOTS.

* SEAS: 6 TO 8 FEET.","A SMALL CRAFT ADVISORY MEANS THAT WIND SPEEDS OF 20 TO 33 KNOTS
AND/OR SEAS OF 7 FEET OR GREATER ARE EXPECTED TO PRODUCE
HAZARDOUS CONDITIONS TO SMALL CRAFT. INEXPERIENCED MARINERS...
ESPECIALLY THOSE OPERATING SMALLER VESSELS SHOULD AVOID
NAVIGATING IN THESE CONDITIONS. MARINERS SHOULD PAY CLOSE
ATTENTION TO THE MARINE FORECAST...AND CONSIDER WIND AND SEA
CONDITIONS IN PLANNING.

",Waters from Port Aransas to Matagorda Ship Channel from 20 to 60 NM; Waters from Baffin Bay to Port Aransas from 20 to 60 NM,2017-01-23,01:28:26,Minor,1.0,1.0,0.0
NWS-IDP-PROD-2156110-2014915,2016-12-10T20:08:42.000Z,Actual,Alert,NWS Milwaukee/Sullivan WI,Winter Storm Warning,['Prepare'],Expected,Severe,Likely,Winter Storm Warning issued December 10 at 2:08PM CST expiring December 11 at 8:00PM CST by NWS Milwaukee/Sullivan WI,".LOW PRESSURE WILL APPROACH FROM THE SOUTHWEST TONIGHT...THEN MOVE
ACROSS SOUTHERN WISCONSIN ON SUNDAY. SNOW AHEAD OF THE LOW IS
ALREADY PUSHING INTO THE FORECAST AREA AND WILL SPREAD THROUGH THE
REST OF SOUTHERN WISCONSIN BY EARLY EVENING.

PERSISTENT LIGHT TO MODERATE SNOWFALL IS THEN EXPECTED OVERNIGHT
THROUGH MOST OF THE DAYTIME HOURS SUNDAY...WINDING DOWN WEST TO
EAST MID SUNDAY AFTERNOON AND EARLY EVENING. A FEW PERIODS OF
HEAVY SNOW ARE CERTAINLY POSSIBLE.

HAZARDOUS TRAVEL CONDITIONS WILL DEVELOP LATE THIS AFTERNOON INTO
THE EVENING AND CONTINUE INTO SUNDAY DUE TO THE ACCUMULATING SNOW
AND REDUCED VISIBILITY.THE NATIONAL WEATHER SERVICE IN MILWAUKEE/SULLIVAN HAS ISSUED A
WINTER STORM WARNING...WHICH IS IN EFFECT FROM 6 PM THIS EVENING
TO 8 PM CST SUNDAY. THE WINTER STORM WATCH IS NO LONGER IN
EFFECT.

* TIMING...SNOW DEVELOPING BY EARLY EVENING...DIMINISHING BY EARLY
SUNDAY EVENING.

* PRECIPITATION RATES...THE HEAVIEST SNOWFALL RATES WILL BE LATE
THIS EVENING INTO EARLY SUNDAY AFTERNOON.

* SNOW ACCUMULATIONS...TOTAL SNOW ACCUMULATIONS OF 7 TO 10 INCHES
ARE EXPECTED.

* VISIBILITIES...LOOK FOR SIGNIFICANT REDUCTIONS IN
VISIBILITY...DOWN AS LOW AS ONE QUARTER TO ONE HALF MILE AT
TIMES.

* IMPACTS...HAZARDOUS DRIVING CONDITIONS ARE EXPECTED DUE TO SNOW
COVERED ROADS AND REDUCED VISIBILITIES.","A WINTER STORM WARNING FOR SNOW MEANS SEVERE WINTER WEATHER
CONDITIONS ARE EXPECTED. IF YOU MUST TRAVEL...KEEP AN EXTRA
FLASHLIGHT...FOOD...AND WATER IN YOUR VEHICLE IN CASE OF AN
EMERGENCY. THE LATEST ROAD CONDITIONS FOR WISCONSIN CAN BE
OBTAINED BY CALLING 5 1 1 OR BY VISITING WWW.511WI.GOV (LOWER
CASE).

",Jefferson; Racine; Columbia; Kenosha; Waukesha; Dodge,2016-12-10,20:08:42,Severe,3.0,3.0,0.0
NWS-IDP-PROD-2252693-2117500,2017-02-23T03:21:34.000Z,Actual,Update,NWS Grand Forks ND,Flood Statement,['Avoid'],Immediate,Severe,Observed,Flood Statement issued February 22 at 9:21PM CST expiring February 28 at 8:00PM CST by NWS Grand Forks ND,"...The flood warning is now cancelled for these river locations in 
Minnesota...

  * Sabin...on the S Br Buffalo River...in Clay County

...The flood warning has been extended for these river locations in 
Minnesota...North Dakota...

  * East Grand Forks...on the Red River...in Polk and Grand Forks 
  Counties
  * Oslo...on the Red River...in Marshall...Walsh...Polk and Grand 
  Forks Counties
  * Hawley...on the Buffalo River...in Clay County
  * Dilworth...on the Buffalo River...in Clay County
  * Hendrum...on the Wild Rice River (MN)...in Norman County

...The flood warning continues for these river locations in 
Minnesota...North Dakota...

  * Fargo...on the Red River ...in Clay and Cass Counties

  
.River stages along the Red River of the North will range from action stage at 
Wahpeton to moderate flood stage at Oslo. However, there is a good deal of 
uncertainty in these forecasts owing to the cold air intrusion over the next several 
days that will limit runoff and possibly lower some crests. 

This forecast is for a 7-day period...the highest stage indicated
  may not reflect the crest for this event.

  Forecasts are updated daily and stage values will change as new  
  weather and river information is used. These river forecasts contain 
  48 hours of expected precipitation.

PRECAUTIONARY/PREPAREDNESS ACTIONS...

Safety message  - Don't travel through flooded areas!

 - Persons in the warned area need to take steps to protect life 
   and property. if necessary move to a higher and safer location.

 - Persons living in the Red River Basin should monitor river 
   levels while the river is in...or near...flood.

For more information...go to the AHPS/River section 
on our web page at:      www.weather.","Safety message...turn around, don't drown...

- Don't travel through flooded areas!

- Persons in the warned area need to take steps to protect life
and property. if necessary move to a higher and safer location.

- Persons living in the Red River Basin should monitor river
levels while the river is in...or near...flood.

For more information...go to the AHPS/River section
on our web page at:      www.weather.gov/grandforks

",Cass; Clay,2017-02-23,03:21:34,Severe,3.0,3.0,0.0
NWS-IDP-PROD-2254979-2119867,2017-02-24T22:50:18.000Z,Actual,Alert,NWS Fairbanks AK,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued February 24 at 1:50PM AKST expiring February 26 at 3:00PM AKST by NWS Fairbanks AK,"The National Weather Service in Fairbanks has issued a Winter
Weather Advisory for snow which is in effect from noon Saturday
to 3 PM AKST Sunday.

* SNOW...5 to 9 inches.

* TIMING...Snow will develop late Saturday morning. Snow will be
heavy at times Saturday evening into early Sunday before
tapering off late Sunday morning.

* IMPACTS...Visibility may be greatly reduced. Travel and
outdoor activities will be difficult.","A Winter Weather Advisory means that one or more winter weather
hazards are expected to cause travel difficulties.

",Denali,2017-02-24,22:50:18,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2249662,2017-02-20T09:45:06.000Z,Actual,Alert,NWS Houston/Galveston TX,Special Weather Statement,['Execute'],Expected,Moderate,Observed,Special Weather Statement issued February 20 at 3:45AM CST by NWS Houston/Galveston TX,"At 344 AM CST, Doppler radar was tracking a cluster of strong
thunderstorms near Onalaska, or 16 miles northwest of Livingston,
moving north at 50 mph.

Winds in excess of 40 mph will be possible with this storm.

Locations impacted include...
Onalaska, Groveton, Point Blank, Sebastopol and Oakhurst.","

",Polk; San Jacinto; Trinity,2017-02-20,09:45:06,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2168250-2028467,2016-12-18T20:58:47.000Z,Actual,Update,NWS Duluth MN,Wind Chill Advisory,['Prepare'],Expected,Moderate,Likely,Wind Chill Advisory issued December 18 at 2:58PM CST expiring December 19 at 6:00AM CST by NWS Duluth MN,".COLD TEMPERATURES WILL CONTINUE ACROSS THE NORTHLAND...WITH
BITTERLY COLD WIND CHILLS EXPECTED TO CONTINUE ACROSS PORTIONS OF
THE NORTHLAND FOR THE REST OF TODAY INTO TONIGHT. WIND CHILLS ARE
EXPECTED FALL TO NEAR 25 BELOW ZERO FOR MUCH OF THE NORTHLAND
THIS AFTERNOON AND OVERNIGHT. THUS...A WIND CHILL ADVISORY
CONTINUES FOR PORTIONS OF THE NORTHLAND.* LOCATIONS...ALL OF NORTHWEST WISCONSIN.

* TEMPERATURES...1 BELOW TO 11 BELOW ZERO.

* WIND CHILL VALUES...AS LOW AS 27 BELOW.

* WINDS...SOUTHWEST 5 TO 10 MPH WITH GUSTS UP TO 20 MPH.

* IMPACTS...THE COLD WIND CHILLS WILL CAUSE FROSTBITE IN AS
LITTLE AS 30 MINUTES TO EXPOSED SKIN.","A WIND CHILL ADVISORY MEANS THAT VERY COLD AIR AND STRONG WINDS
WILL COMBINE TO GENERATE LOW WIND CHILLS. IF YOU MUST VENTURE
OUTDOORS...COVER AS MUCH EXPOSED SKIN AS POSSIBLE TO PROTECT YOU
FROM THE CHILLING EFFECTS OF THE COLD AND WIND. LIMIT TIME
OUTDOORS FOR YOUR PETS.

",Bayfield; Ashland; Douglas; Burnett; Sawyer; Price; Washburn; Iron,2016-12-18,20:58:47,Severe,2.0,3.0,1.0
